transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,discount_applied,payment_method,store_location,transaction_hour,day_of_week,week_of_year,month_of_year,total_sales,promotion_id,promotion_type,holiday_season,season,weekend
4853347,2022-06-10 14:49:49,840,3918,5,118.17,0.17,Mobile Payment,Location D,14,Monday,23,6,490.41,208,Flash Sale,Yes,,Yes
2340960,2022-10-21 16:58:24,595,8777,10,762.24,0.05,Debit Card,Location C,16,Wednesday,42,10,7241.28,239,20% Off,Yes,Winter,Yes
2382232,2022-06-12 17:41:13,874,931,1,296.77,0.02,Cash,Location D,,Sunday,23,,290.83,180,,,Fall,Yes
9069989,2023-09-11 15:14:05,438,9475,2,903.04,0.3,Cash,Location A,15,,,9,1264.26,805,Buy One Get One Free,Yes,Fall,Yes
8338827,2023-11-16 06:01:56,455,988,8,175.61,0.12,,,6,Sunday,46,11,1236.29,205,Flash Sale,,Summer,
8587297,2023-05-28 00:54:36,738,1616,3,124.9,0.25,Mobile Payment,Location D,0,,21,5,,373,,,Spring,
4475747,2023-07-10 09:30:42,251,6107,8,667.1,0.14,Mobile Payment,Location A,9,Wednesday,28,7,4589.65,502,Flash Sale,No,Fall,Yes
1056798,2022-04-30 02:15:38,901,9499,6,857.93,0.49,Mobile Payment,,2,Monday,17,4,2625.27,47,Buy One Get One Free,No,Fall,Yes
7687742,2023-08-22 02:56:43,756,9766,4,318.81,0.13,Debit Card,Location A,2,Monday,34,8,1109.46,516,Flash Sale,Yes,Summer,
6002332,2022-10-28 07:51:51,830,3654,10,717.79,0.49,Debit Card,Location C,7,Saturday,43,10,3660.73,509,Flash Sale,Yes,Fall,
8251555,2023-12-24 19:52:15,425,8667,4,503.9,0.2,Cash,,19,Monday,51,12,,735,20% Off,,,No
9424261,2022-05-19 09:43:52,543,2422,9,921.6,0.16,Cash,Location B,9,Monday,20,5,6967.3,802,Buy One Get One Free,,Fall,No
3756297,2023-06-07 14:43:07,176,4589,1,,0.49,Mobile Payment,Location C,14,Saturday,23,,2009.43,927,Flash Sale,Yes,Winter,Yes
3230987,2022-06-05 18:02:44,100,4349,1,804.84,0.44,Debit Card,Location A,18,,,6,450.71,32,20% Off,,Winter,No
4561197,2022-04-05 14:22:12,858,2090,3,781.98,0.16,Credit Card,Location C,14,,14,4,1970.59,168,20% Off,,Spring,Yes
7997997,2022-08-19 19:39:37,768,9241,2,812.97,0.32,Cash,Location D,19,Sunday,,8,1105.64,568,20% Off,No,Fall,No
6160466,2023-12-08 05:49:19,714,8188,10,668.66,0.02,Mobile Payment,Location B,5,Sunday,49,12,6552.87,423,Buy One Get One Free,Yes,Fall,No
9486451,2023-04-14 00:14:10,400,2241,2,688.12,0.06,Credit Card,Location D,0,Thursday,15,4,1293.67,290,Flash Sale,,Winter,Yes
7122145,2022-12-24 13:40:56,370,5387,1,747.57,0.34,Cash,Location B,13,Sunday,51,12,493.4,428,Flash Sale,,Fall,
5944140,,715,6845,1,991.55,0.33,Debit Card,Location C,6,Wednesday,12,12,664.34,290,,,Winter,No
2359319,2022-02-28 09:49:58,387,2445,4,634.98,,Credit Card,,9,Tuesday,9,2,2539.92,938,Buy One Get One Free,Yes,Fall,Yes
3650210,2022-09-30 00:48:33,160,5933,2,796.53,0.02,,,0,Sunday,39,9,1561.2,244,Flash Sale,,Winter,Yes
7095809,2022-01-18 11:21:20,911,7417,10,662.99,0.39,,Location B,11,Wednesday,3,1,4044.24,612,Flash Sale,No,Spring,
6946440,2023-05-27 10:14:02,488,2745,5,443.49,0.48,Credit Card,Location D,10,Tuesday,21,5,1153.07,623,Buy One Get One Free,Yes,Fall,Yes
5533524,2022-05-05 09:54:35,863,9839,1,982.64,0.06,Cash,Location D,9,,18,5,923.68,511,20% Off,No,,Yes
6817661,2023-07-16 10:09:26,290,628,10,513.33,0.01,Debit Card,Location D,10,Saturday,28,7,5081.97,38,20% Off,Yes,Fall,No
3603830,2023-07-05 07:01:06,664,6831,9,459.19,0.43,Mobile Payment,Location C,7,Saturday,27,7,,849,,,,No
7289755,2023-06-20 00:31:16,7,6442,3,571.1,0.45,Mobile Payment,Location D,0,Sunday,25,6,942.32,275,20% Off,,Spring,
4958816,2022-10-26 19:19:09,851,9045,1,385.69,0.11,Cash,Location A,19,Sunday,43,10,343.26,535,,No,Spring,Yes
4449372,2023-04-17 00:33:45,928,1936,9,566.96,0.4,Mobile Payment,Location B,0,,16,4,3061.58,83,,Yes,Summer,No
7742402,2023-07-23 11:57:17,156,8440,5,587.28,0.49,Credit Card,Location C,11,Sunday,29,7,1497.56,825,20% Off,No,Winter,Yes
9217831,2022-05-18 07:18:22,859,2956,9,884.58,0.14,Debit Card,Location C,7,Sunday,20,5,6846.65,875,20% Off,,,Yes
7195633,2022-10-31 20:38:07,223,9158,4,753.24,0.08,Mobile Payment,,20,Saturday,44,,2771.92,996,Flash Sale,No,Summer,No
1143675,2022-10-05 10:26:25,299,7900,3,848.2,0.32,Cash,Location B,10,,40,10,1730.33,920,Buy One Get One Free,Yes,,Yes
4503724,2023-10-03 22:29:16,670,9531,1,792.93,0.13,Debit Card,,22,Wednesday,40,10,689.85,107,20% Off,Yes,Spring,No
5258617,2022-08-17 13:56:28,278,9311,3,729.52,0.5,Credit Card,,13,Monday,33,8,1094.28,317,20% Off,No,Winter,
8255011,2022-04-01 07:15:45,835,3647,10,643.38,,,Location A,7,Saturday,13,4,6433.8,141,,Yes,Fall,
9226395,2022-09-06 15:46:58,820,5212,9,385.17,0.01,Mobile Payment,Location B,15,Tuesday,36,9,3431.86,819,20% Off,No,,Yes
3299848,2022-01-16 01:59:13,480,9726,9,679.01,0.25,Debit Card,Location A,1,Sunday,2,1,4583.32,12,,Yes,Spring,
3481274,2022-02-18 13:08:02,674,1551,10,164.44,0.29,Mobile Payment,Location D,13,Wednesday,7,2,1167.52,208,Buy One Get One Free,Yes,Fall,
5934096,2022-10-03 13:11:07,857,112,2,135.55,0.19,Credit Card,Location C,13,Monday,40,10,219.59,730,Flash Sale,No,Spring,
5018613,2022-02-12 01:29:00,591,147,2,613.84,0.04,Cash,Location C,1,,6,2,1178.57,93,,,Fall,Yes
7561472,2023-08-06 19:37:36,239,5125,6,218.72,0.35,Credit Card,Location C,19,Saturday,31,8,853.01,148,,No,Spring,Yes
5461924,,798,3368,9,853.12,0.02,Mobile Payment,Location B,22,Wednesday,45,8,7524.52,775,Buy One Get One Free,Yes,Spring,Yes
3054557,2022-07-16 13:39:55,963,2019,4,397.75,0.18,Credit Card,Location B,13,Sunday,28,7,,338,,No,Winter,No
4949013,2022-04-20 10:03:12,378,2012,10,796.01,0.09,,,10,,16,4,7243.69,40,Flash Sale,No,,
5827632,2022-09-03 00:11:42,502,2813,9,682.5,0.48,Cash,Location C,0,,35,9,3194.1,628,,,Winter,No
2261923,2023-03-30 09:48:19,376,5973,9,257.38,0.46,,Location C,9,Tuesday,13,3,1250.87,918,,,Summer,
8644270,2022-12-30 00:06:56,706,6484,1,210.15,0.32,,Location A,0,Tuesday,52,12,142.9,327,Flash Sale,,Fall,
6137932,2023-07-21 01:37:09,818,6624,8,298.29,0.35,Debit Card,Location B,1,Saturday,29,7,1551.11,622,Buy One Get One Free,No,Summer,
2114145,2023-02-20 23:33:45,98,3256,3,745.31,0.5,,,23,Tuesday,8,2,1117.96,434,Flash Sale,,,No
5544107,2023-03-17 14:54:53,965,595,9,19.52,0.2,Credit Card,Location A,14,Tuesday,11,3,140.54,587,Buy One Get One Free,Yes,,
5147481,2022-04-12 20:43:15,381,5946,2,115.02,0.13,,Location B,20,Thursday,15,4,200.13,615,Buy One Get One Free,No,Spring,No
9173493,2022-03-18 01:52:45,348,3691,10,943.09,0.29,Mobile Payment,Location A,1,Friday,11,3,6695.94,581,,,Summer,Yes
4985062,2022-11-27 02:03:40,214,4917,7,64.14,0.1,Mobile Payment,Location C,2,Thursday,47,11,404.08,737,Flash Sale,Yes,Summer,Yes
2493688,2022-06-15 18:37:02,895,2328,8,937.38,0.13,Credit Card,Location B,18,Sunday,24,6,6524.16,395,Buy One Get One Free,No,,
2484859,2023-05-06 08:11:17,971,3505,7,724.76,0.46,Credit Card,Location D,8,Sunday,18,5,2739.59,1,Buy One Get One Free,No,,Yes
7665632,2022-12-29 03:56:21,12,5203,2,282.8,0.42,Cash,,3,Thursday,52,12,328.05,907,Flash Sale,No,,Yes
7018671,,533,574,6,809.01,0.34,Debit Card,,17,Monday,31,1,3203.68,63,Flash Sale,No,Winter,No
5667493,2022-10-11 14:12:43,27,885,1,132.04,0.45,Debit Card,Location A,14,Sunday,41,10,72.62,10,Buy One Get One Free,No,Fall,No
1016759,2022-09-29 22:35:50,561,3158,5,32.79,0.07,,Location C,22,Saturday,39,,152.47,443,20% Off,No,Fall,Yes
2294298,2023-01-14 08:11:45,506,8157,1,223.89,0.17,Debit Card,Location B,8,,2,1,,162,20% Off,,Fall,No
1890375,2022-10-10 19:17:21,516,2444,8,787.23,0.21,Cash,Location D,19,Sunday,41,10,4975.29,413,Flash Sale,,Summer,Yes
8739016,2022-03-18 22:02:11,136,8643,4,290.14,0.14,Mobile Payment,Location A,22,Monday,11,3,998.08,667,Flash Sale,Yes,Winter,Yes
1911991,2023-07-15 01:41:30,137,8750,1,789.38,0.37,Cash,,1,Friday,28,7,497.31,313,20% Off,,Fall,Yes
1449917,2023-11-05 11:12:20,180,6764,1,358.07,0.44,,Location C,11,,44,11,200.52,315,,,Spring,No
5103648,2022-03-23 06:41:11,606,1508,9,335.84,0.17,Mobile Payment,Location D,6,Monday,12,3,2508.72,82,20% Off,No,Spring,Yes
6042073,2022-12-25 00:01:05,51,7374,7,357.34,0.2,Mobile Payment,,0,Saturday,51,12,2001.1,94,Flash Sale,No,Summer,Yes
1621120,,197,6504,5,502.33,0.08,Cash,,20,Wednesday,,7,2310.72,293,20% Off,,Spring,
1243501,2022-04-02 16:49:02,462,3613,7,916.33,0.13,Debit Card,Location A,16,Friday,13,,5580.45,626,,No,Winter,
5921280,2023-01-26 10:25:24,153,6084,5,695.54,0.19,Credit Card,Location D,10,Saturday,4,1,2816.94,810,20% Off,No,Spring,
1412177,,265,685,4,636.86,0.44,,Location A,8,Thursday,15,5,1426.57,127,20% Off,Yes,Summer,Yes
3519085,2023-12-27 17:04:39,795,5124,8,442.31,0.21,Mobile Payment,Location A,17,,52,12,2795.4,387,Flash Sale,,Spring,Yes
4578369,2023-09-14 09:06:43,643,9817,9,108.41,0.22,Mobile Payment,Location D,9,Wednesday,37,9,761.04,608,20% Off,No,Fall,Yes
3008075,2022-02-05 10:48:25,659,6648,7,88.22,0.48,Debit Card,Location C,10,Saturday,5,,,871,Flash Sale,No,,Yes
7600665,2022-12-23 04:57:37,899,6903,4,109.78,0.25,,Location A,4,Tuesday,51,12,329.34,981,,,Winter,
4105719,2022-08-08 10:24:10,192,5942,8,877.04,0.32,,Location B,,Monday,32,8,4771.1,345,Flash Sale,,,
4997910,2023-02-22 20:43:08,691,7144,9,407.77,0.22,Credit Card,,20,,8,2,2862.55,158,20% Off,No,Spring,No
9459028,2023-01-13 16:09:40,427,2323,4,690.64,0.0,Debit Card,Location B,16,Saturday,2,1,2762.56,620,20% Off,No,Spring,Yes
1166809,2023-03-31 03:27:14,580,5294,5,237.3,0.25,Debit Card,Location B,3,Wednesday,13,3,889.88,136,Flash Sale,,Winter,
8118354,2022-12-18 06:35:31,451,3060,6,461.18,0.29,Cash,Location C,6,Saturday,50,12,1964.63,157,,No,Winter,No
8537789,2022-04-09 16:01:45,928,4362,6,222.52,0.12,Cash,Location A,16,Sunday,14,4,1174.91,680,Buy One Get One Free,,Summer,No
7734859,2022-08-15 21:45:53,541,5494,8,467.96,0.33,Cash,Location B,21,Sunday,33,8,2508.27,97,Buy One Get One Free,No,Fall,No
4492201,2022-05-23 05:36:00,1,3797,8,58.16,0.02,Credit Card,Location C,5,Thursday,21,5,455.97,522,Buy One Get One Free,,Fall,
1369842,2022-10-29 12:58:11,412,9471,1,285.09,0.12,Credit Card,Location C,12,Monday,43,10,250.88,999,Flash Sale,,Spring,Yes
3979509,2023-04-29 19:54:57,65,8324,3,416.0,,Mobile Payment,Location D,19,Tuesday,17,4,1248.0,853,20% Off,No,Winter,
8491108,2023-11-10 21:17:47,89,3492,3,537.88,0.12,Mobile Payment,Location A,21,,45,11,1420.0,275,20% Off,,Winter,No
1917076,2022-10-25 07:41:05,623,4469,3,44.21,0.16,Debit Card,Location D,7,Wednesday,43,,111.41,605,Flash Sale,Yes,Summer,
6267457,2023-05-25 21:24:33,668,7063,5,535.41,0.35,Credit Card,,21,Monday,21,5,1740.08,781,,No,Fall,Yes
1090171,2023-02-15 03:37:21,107,3656,9,890.6,0.21,Cash,Location C,3,,7,2,6332.17,509,Flash Sale,,,No
9320371,2022-03-20 10:23:14,903,7000,8,484.56,0.4,Mobile Payment,Location B,10,Saturday,11,3,2325.89,807,,Yes,Winter,
4894728,2023-12-27 14:23:37,382,2599,1,948.32,0.04,Credit Card,Location D,14,Wednesday,52,12,910.39,516,Flash Sale,No,,No
8916342,2023-12-09 05:08:04,321,9430,7,429.44,,Cash,Location B,5,Friday,49,12,3006.08,30,,Yes,Fall,Yes
4792538,2022-05-09 03:06:49,494,9845,1,625.07,0.07,Credit Card,Location D,3,Saturday,19,5,581.32,1000,Buy One Get One Free,Yes,Fall,
8238315,2023-06-28 08:40:37,280,3744,8,854.62,0.17,Debit Card,Location B,,,26,6,5674.68,284,20% Off,Yes,Spring,Yes
6632010,2022-02-19 00:06:37,617,2009,3,266.32,0.49,,Location B,0,Tuesday,7,2,407.47,941,Buy One Get One Free,No,Fall,
1910642,2022-08-31 19:17:34,904,5961,5,334.62,0.47,Mobile Payment,Location A,19,Saturday,35,8,,865,,No,,No
8180355,2022-03-16 03:12:33,407,4817,1,899.82,0.15,Credit Card,Location D,3,Tuesday,11,3,764.85,21,20% Off,Yes,,Yes
1700500,2022-10-27 04:30:08,75,9205,7,56.19,0.13,Mobile Payment,Location A,4,Thursday,43,10,342.2,122,Buy One Get One Free,,,Yes
2216869,2023-03-22 19:10:14,557,843,5,807.89,0.34,Mobile Payment,,19,Monday,12,3,2666.04,439,Flash Sale,,Winter,Yes
1623923,2023-02-01 08:23:30,825,3240,2,266.48,0.32,Mobile Payment,Location D,8,,5,2,362.41,354,Buy One Get One Free,No,Summer,No
5251502,2023-01-22 14:22:13,774,8808,9,908.39,0.47,Credit Card,Location D,14,Monday,3,1,4333.02,403,,No,,
1760713,2022-10-05 18:57:38,276,1489,8,410.06,0.47,Credit Card,Location B,18,Monday,40,10,1738.65,528,,Yes,Winter,
8482390,2022-02-11 22:27:56,949,5270,2,538.77,0.4,Credit Card,,22,Friday,6,2,646.52,294,,Yes,Fall,No
3010144,2022-09-30 00:56:53,213,9585,9,115.26,0.39,,,0,Monday,39,9,632.78,274,,No,,
1450901,2022-08-04 05:12:03,81,6953,3,385.84,0.27,Debit Card,,5,Saturday,31,8,844.99,481,,Yes,Fall,
5401991,2022-12-29 11:44:59,374,5142,8,388.82,0.09,,,11,Monday,52,12,2830.61,919,20% Off,,Summer,
8202392,2022-11-25 09:17:02,883,801,1,,0.14,Mobile Payment,Location D,9,Friday,47,11,4097.7,935,Flash Sale,,Fall,Yes
4167268,2022-07-06 05:29:59,656,8183,1,495.86,0.39,Mobile Payment,Location A,5,Saturday,27,7,302.47,422,,No,,Yes
1240460,2023-04-12 12:46:21,90,5885,2,57.33,0.38,Mobile Payment,Location B,,Wednesday,15,4,71.09,904,Buy One Get One Free,,Fall,Yes
9099697,2022-10-19 01:39:35,369,6787,9,685.12,0.14,,Location D,1,Wednesday,42,10,5302.83,45,Flash Sale,,Winter,Yes
2471154,2022-05-23 00:31:46,843,6291,3,594.59,0.3,Credit Card,Location C,0,Monday,21,5,1248.64,940,,No,Fall,
7317928,2022-09-16 05:24:07,218,7251,7,250.64,0.1,,,5,Wednesday,37,9,1579.03,405,20% Off,Yes,,
1220025,2022-03-11 17:35:34,139,1182,1,107.04,0.26,,,17,Sunday,10,3,79.21,553,Buy One Get One Free,No,Spring,Yes
5591569,2023-05-17 02:33:44,785,7968,10,465.7,,Mobile Payment,Location B,2,Friday,20,5,4657.0,648,Buy One Get One Free,,Spring,
4187734,2022-12-02 14:47:32,206,8221,6,853.91,0.11,,Location A,14,Thursday,48,12,4559.88,630,20% Off,Yes,Spring,Yes
8079545,2023-11-08 18:18:13,601,7797,10,348.43,0.1,,Location C,18,,45,11,3135.87,130,20% Off,Yes,Fall,
4202647,2023-06-24 15:06:10,746,8937,5,661.49,0.35,Cash,Location D,15,,25,6,2149.84,160,Buy One Get One Free,,Winter,No
7578937,2023-09-08 19:39:19,657,6049,5,297.82,0.08,Credit Card,Location A,19,Tuesday,36,9,1369.97,226,Buy One Get One Free,,Winter,Yes
2764403,2023-05-14 21:15:39,827,171,8,181.07,0.17,Cash,Location D,21,Sunday,19,5,1202.3,698,Flash Sale,Yes,Winter,Yes
3116941,2023-12-24 18:51:34,727,6140,7,375.61,0.3,Mobile Payment,Location D,18,Wednesday,51,12,,171,Flash Sale,Yes,,
6506394,2023-09-11 17:59:56,766,7009,4,15.83,0.41,Mobile Payment,Location A,17,Sunday,37,9,37.36,927,Flash Sale,Yes,Summer,No
2468654,2023-03-30 21:25:44,405,8018,1,797.6,0.0,Mobile Payment,Location B,21,Saturday,13,3,,774,20% Off,Yes,Summer,No
8969635,2023-07-23 09:00:54,696,9357,5,999.57,0.07,Cash,Location D,9,Thursday,,7,4648.0,158,Buy One Get One Free,No,,No
5295135,2022-07-07 19:44:43,345,7117,2,505.8,0.36,,,19,Saturday,,7,647.42,904,Flash Sale,Yes,Summer,
8649099,2022-01-28 04:57:40,186,1996,8,825.1,0.44,Cash,,4,Friday,4,1,3696.45,165,Flash Sale,No,,
3820331,2022-06-03 22:13:27,762,2053,7,981.27,0.08,Mobile Payment,,22,Saturday,22,6,6319.38,226,,Yes,Summer,No
8449314,2022-09-23 15:06:53,55,5169,5,261.29,0.27,Cash,,15,Saturday,38,9,953.71,873,Flash Sale,,Spring,
8014132,2022-10-10 20:48:39,837,9344,7,625.32,0.05,Credit Card,,20,Monday,41,10,4158.38,505,20% Off,,Winter,
2326088,2022-11-24 02:11:53,569,608,9,463.99,0.02,Debit Card,,,Sunday,,11,4092.39,428,Buy One Get One Free,No,Fall,No
3797060,2022-03-04 15:03:15,780,3578,10,471.15,0.05,Cash,Location D,15,Sunday,9,3,,142,Flash Sale,No,,No
3873449,2022-05-26 02:11:52,274,3635,6,622.71,0.49,Cash,Location C,2,Sunday,21,5,1905.49,949,,,Fall,Yes
1756072,,373,7933,1,84.22,0.37,Mobile Payment,Location C,13,,51,3,53.06,436,20% Off,Yes,Summer,
5457621,2022-03-29 12:47:36,171,8895,6,817.24,0.13,Mobile Payment,Location D,12,Sunday,13,3,4265.99,162,Flash Sale,Yes,Fall,No
1346870,2023-05-24 08:30:59,462,8629,3,53.99,0.22,Cash,,8,Sunday,21,5,126.34,630,Flash Sale,Yes,Winter,Yes
9557888,2023-06-21 16:12:59,24,5565,6,836.99,0.12,,Location B,16,,25,,4419.31,480,Buy One Get One Free,,Fall,No
5937093,2022-12-27 13:12:42,653,1017,1,600.69,0.21,Mobile Payment,Location A,13,Monday,52,12,474.55,795,20% Off,Yes,Winter,No
2690614,2023-12-04 00:31:32,182,5320,5,127.97,0.37,,Location B,,Friday,49,12,403.11,230,Flash Sale,Yes,Winter,No
6448375,2023-12-19 05:02:39,533,2404,5,478.07,0.35,Mobile Payment,Location B,5,Tuesday,51,12,1553.73,820,20% Off,No,,Yes
8529279,2023-03-24 09:23:47,776,791,2,88.66,0.39,Mobile Payment,Location C,9,Thursday,12,3,108.17,496,Buy One Get One Free,No,Winter,No
7026491,2023-10-02 16:29:34,573,6270,4,980.87,0.15,Debit Card,Location D,16,,40,10,3334.96,613,,,,
3949527,2023-08-01 02:36:11,222,4344,1,951.46,0.17,Cash,Location C,2,Saturday,31,8,789.71,627,Buy One Get One Free,,,Yes
7392207,,11,1712,3,756.94,0.38,Debit Card,Location D,20,Tuesday,34,6,1407.91,379,Buy One Get One Free,Yes,,No
9729490,2022-04-27 14:32:28,52,2099,1,70.4,0.14,,Location D,14,,17,4,60.54,563,Buy One Get One Free,Yes,,No
8082887,2022-03-01 05:59:11,792,8592,5,316.43,0.1,Mobile Payment,Location C,5,Friday,9,3,1423.94,818,Buy One Get One Free,,Fall,No
8893642,2023-11-23 01:39:38,991,5189,5,803.64,0.28,Debit Card,Location C,1,Sunday,47,11,2893.1,315,Buy One Get One Free,Yes,Summer,No
5107408,2023-03-15 12:50:07,965,7497,4,701.04,0.3,,,12,Sunday,11,3,1962.91,234,Flash Sale,Yes,Summer,
2143931,2023-07-07 23:40:29,470,6611,9,38.88,0.48,Cash,Location A,23,Saturday,27,7,181.96,690,Buy One Get One Free,,Winter,Yes
6566732,2022-09-01 16:01:30,995,4661,10,666.86,0.18,Credit Card,Location C,16,Monday,35,9,,146,,Yes,Spring,No
5180492,2023-02-05 10:48:21,331,7369,5,,0.05,Debit Card,Location B,,Monday,5,2,4397.39,146,20% Off,,,
1801136,2022-07-10 01:25:02,247,7003,9,96.19,0.36,,Location A,1,Tuesday,27,7,554.05,271,,Yes,Fall,No
8333965,2023-09-17 03:17:21,688,8971,3,692.67,0.09,,Location C,3,Friday,37,9,1890.99,669,,Yes,Winter,
4223307,,458,7779,2,11.21,0.12,,Location A,17,Friday,38,1,,988,20% Off,,,No
7489346,2023-10-30 12:07:52,800,3297,9,528.36,0.3,Cash,Location A,12,Friday,44,10,3328.67,963,Flash Sale,,Summer,
1765054,2022-01-17 21:16:13,851,2062,3,137.02,0.45,,Location D,21,Thursday,3,1,,369,Buy One Get One Free,Yes,Summer,Yes
2112410,2022-04-18 18:23:23,184,9332,7,423.64,0.11,Debit Card,,,Wednesday,16,4,2639.28,343,20% Off,No,Fall,Yes
4350811,2022-02-04 01:12:34,547,3500,3,768.26,0.22,Credit Card,Location C,1,Thursday,5,2,1797.73,896,20% Off,No,Winter,Yes
4816711,2022-09-29 13:46:28,510,6507,8,588.01,0.45,Cash,Location C,13,Thursday,39,9,2587.24,171,Buy One Get One Free,Yes,Winter,
4623062,,678,294,3,174.78,0.3,,Location C,5,Thursday,30,3,367.04,486,Buy One Get One Free,,,
9429862,2023-05-10 22:08:23,151,3186,4,658.82,0.05,Debit Card,Location D,22,Wednesday,19,5,2503.52,59,Flash Sale,,Spring,No
8476699,2022-11-08 04:28:25,680,400,8,802.8,0.03,Mobile Payment,Location B,4,Wednesday,45,11,6229.73,917,,,Winter,No
3139017,2023-03-25 09:24:10,782,8537,3,343.79,0.26,Cash,Location A,9,Tuesday,,3,763.21,56,Flash Sale,Yes,Spring,No
1048106,2023-12-10 23:34:53,504,6168,3,986.79,0.17,Mobile Payment,,23,Tuesday,49,,2457.11,772,,No,Summer,
1602531,2023-06-21 01:35:02,749,5272,4,943.18,0.43,Credit Card,,1,Sunday,25,6,2150.45,472,,Yes,Summer,No
2883423,2022-11-22 22:33:55,869,8194,8,866.5,0.11,Mobile Payment,Location A,22,,47,11,6169.48,75,Buy One Get One Free,No,Summer,No
5322740,2022-09-30 22:51:24,783,7257,6,389.58,0.37,Credit Card,Location C,22,Tuesday,39,9,1472.61,32,20% Off,Yes,Winter,No
5448623,2022-03-29 15:17:09,357,6727,2,632.67,0.31,Mobile Payment,Location B,15,Tuesday,13,3,873.08,358,Flash Sale,,,No
9737885,2023-10-08 12:57:01,531,6346,3,633.53,0.26,Debit Card,,12,Thursday,40,10,1406.44,985,Buy One Get One Free,,Spring,No
4487451,2022-03-23 00:16:17,584,1629,6,732.69,0.05,Credit Card,Location D,,Monday,12,3,4176.33,716,Flash Sale,Yes,Summer,Yes
5397160,2023-08-08 16:10:06,808,8455,5,362.22,,Credit Card,Location B,16,Friday,32,8,1811.1,221,,No,Spring,
5958809,2023-01-16 23:42:48,791,5006,6,34.81,0.09,Cash,,23,,3,1,190.06,892,Flash Sale,,Fall,
9935424,2023-07-08 08:37:12,729,7045,9,235.76,0.38,Mobile Payment,Location D,8,Thursday,27,7,1315.54,716,Buy One Get One Free,Yes,Summer,Yes
7041993,2023-07-13 04:07:52,267,7809,2,936.57,0.23,Debit Card,Location D,4,Wednesday,28,7,1442.32,45,20% Off,No,Spring,
7835231,2022-06-13 23:45:37,544,3783,9,599.34,0.45,Debit Card,Location A,23,Wednesday,24,6,2966.73,248,20% Off,Yes,Spring,Yes
5313219,2022-03-29 08:12:26,923,7349,7,938.43,0.03,Mobile Payment,Location C,8,Thursday,13,3,6371.94,769,,,Summer,Yes
2124158,2023-12-02 20:15:38,404,9603,8,89.71,0.37,Cash,,20,,,12,452.14,814,Buy One Get One Free,No,,No
9421968,2022-03-10 08:51:08,819,2740,3,247.84,0.08,Credit Card,Location C,8,Tuesday,10,3,684.04,352,,,Fall,No
6703646,2023-10-05 11:40:11,996,9549,8,832.88,0.46,,Location D,11,Sunday,40,10,3598.04,460,20% Off,Yes,Summer,Yes
3285180,2022-12-14 20:04:45,388,7050,10,,0.32,Mobile Payment,Location A,20,Tuesday,50,12,1707.06,155,20% Off,Yes,Spring,Yes
8517029,,517,1766,8,997.56,0.46,Cash,Location C,5,Wednesday,26,10,,978,Flash Sale,,,
4925699,2023-10-28 15:57:13,50,4391,5,217.2,0.0,Mobile Payment,Location C,15,Saturday,43,10,,746,Buy One Get One Free,No,Winter,No
2184682,2022-09-06 07:01:12,347,2435,7,800.17,0.16,Mobile Payment,Location C,7,Friday,36,9,4705.0,248,,,Spring,
5165249,2023-01-01 01:47:50,873,910,2,466.28,0.18,Debit Card,Location C,1,Tuesday,52,1,764.7,767,Buy One Get One Free,,,
2158219,2022-05-20 23:27:36,832,3154,9,551.97,0.07,Cash,Location C,23,Friday,,5,4619.99,565,20% Off,,Winter,
8315177,2023-08-17 04:36:00,361,2135,1,596.98,0.3,Debit Card,Location A,4,Monday,33,8,417.89,171,20% Off,,Winter,No
1403288,2023-01-27 01:00:41,587,979,3,73.11,0.17,Credit Card,,1,Saturday,4,1,182.04,800,Flash Sale,No,Fall,No
1161843,2022-04-23 13:41:36,133,5186,5,908.55,0.44,Debit Card,Location D,13,Monday,16,4,2543.94,619,Buy One Get One Free,No,Spring,Yes
2625131,2023-08-14 05:48:21,90,7835,3,835.84,0.45,Credit Card,Location A,5,Sunday,33,8,1379.14,837,Flash Sale,Yes,,
6117287,2022-03-15 13:53:01,409,3162,2,204.01,0.08,Credit Card,Location B,13,Wednesday,11,3,375.38,393,,,,
9825736,2022-12-30 16:15:16,424,4969,4,509.55,,Mobile Payment,Location C,16,,52,12,2038.2,997,20% Off,Yes,Winter,No
3191725,2023-06-02 17:36:30,519,4299,4,492.34,,Mobile Payment,Location D,17,Friday,22,6,1969.36,914,Buy One Get One Free,Yes,Fall,Yes
4075748,2022-03-14 00:41:22,229,3424,4,300.49,,Mobile Payment,Location C,0,Saturday,11,3,1201.96,982,20% Off,Yes,Spring,
7072295,2022-07-08 07:56:05,874,6093,10,108.82,,Credit Card,Location B,7,Tuesday,27,7,,343,,Yes,Spring,Yes
6954854,2022-06-02 21:14:08,744,7333,4,616.48,0.37,Mobile Payment,Location C,,Saturday,22,6,1553.53,171,Buy One Get One Free,,,No
3713592,2023-01-22 14:05:38,658,1669,2,689.49,0.29,,Location D,14,,3,1,979.08,891,20% Off,Yes,Summer,Yes
3870062,2023-03-24 11:04:21,277,5674,1,459.59,0.4,Mobile Payment,Location B,11,Wednesday,12,3,275.75,295,Buy One Get One Free,Yes,Spring,Yes
4036755,2022-05-19 07:02:28,224,9504,5,196.99,0.42,,Location A,7,Thursday,20,,571.27,553,Buy One Get One Free,No,Spring,Yes
