order_id,customer_id,order_date,status,region_code
ORD00388,CUST0291,2025-01-25 12:06:44,SHIPPED,NORTH
ORD00389,CUST0430,2025-11-19 03:28:47,DELIVERED,EAST
ORD00390,CUST0478,2026-02-19 08:22:01,CANCELLED,NORTH
ORD00391,CUST0311,2025-04-12 18:36:41,RETURNED,SOUTH
ORD00392,CUST0167,2025-12-11 16:31:49,CANCELLED,NORTH
ORD00393,CUST0324,2026-05-05 04:55:10,DELIVERED,WEST
ORD00394,CUST0435,2026-04-10 02:05:10,DELIVERED,SOUTH
ORD00395,CUST0364,2025-05-17 19:41:25,DELIVERED,WEST
ORD00396,CUST0383,2025-10-28 16:28:26,SHIPPED,SOUTH
ORD00397,CUST0121,2025-12-05 08:47:44,PLACED,SOUTH
ORD00398,CUST0033,2026-04-25 15:35:03,PLACED,WEST
ORD00399,CUST0054,2025-05-15 19:09:05,CANCELLED,EAST
ORD00400,CUST0227,17-11-2025 04:08:33,SHIPPED,NORTH
ORD00401,CUST0469,2025-06-16 15:29:55,RETURNED,EAST
ORD00402,CUST0486,2025-12-24 17:11:37,RETURNED,WEST
ORD00403,CUST0289,2025-08-11 16:40:40,RETURNED,EAST
ORD00404,CUST0117,2026-02-17 02:28:19,DELIVERED,WEST
ORD00405,CUST0001,2025-09-25 04:22:18,CANCELLED,NORTH
ORD00406,CUST0387,2025-09-02 09:00:49,CANCELLED,EAST
ORD00407,CUST0281,2025-07-11 06:26:56,RETURNED,WEST
ORD00408,CUST0378,2025-11-27 12:53:24,SHIPPED,EAST
ORD00409,CUST0265,2026-01-27 19:51:44,DELIVERED,EAST
ORD00410,CUST0138,2025-07-31 06:54:04,SHIPPED,SOUTH
ORD00411,CUST0317,2025-08-20 08:44:39,CANCELLED,SOUTH
ORD00412,CUST0497,2025-10-01 00:11:06,DELIVERED,EAST
ORD00413,CUST0005,2025-04-30 02:09:00,CANCELLED,SOUTH
ORD00414,CUST0410,2025-09-13 11:29:44,PLACED,EAST
ORD00415,CUST0075,2025-01-29 08:49:25,PLACED,WEST
ORD00416,CUST0129,2026-02-23 12:53:00,PLACED,SOUTH
ORD00417,CUST0127,2026-01-13 01:12:29,PLACED,SOUTH
ORD00418,CUST0160,2026-04-25 10:10:40,PLACED,NORTH
ORD00419,CUST0102,2025-07-04 01:55:42,SHIPPED,NORTH
ORD00420,CUST0008,27-03-2025 08:37:07,CANCELLED,SOUTH
ORD00421,,2026-02-06 22:30:44,RETURNED,SOUTH
ORD00422,CUST0081,2025-09-13 02:43:39,DELIVERED,NORTH
ORD00423,CUST0360,2025-10-02 03:08:31,SHIPPED,EAST
ORD00424,CUST0388,2025-06-27 14:46:12,PLACED,WEST
ORD00425,CUST0461,2025-01-21 15:45:28,RETURNED,EAST
ORD00426,CUST0291,2025-04-06 17:22:20,CANCELLED,EAST
ORD00427,CUST0441,2025-10-11 05:04:33,SHIPPED,WEST
ORD00428,CUST0188,2025-08-21 00:49:40,RETURNED,WEST
ORD00429,CUST0318,2026-03-15 11:49:39,SHIPPED,EAST
ORD00430,CUST0276,2026-02-24 12:12:33,CANCELLED,SOUTH
ORD00431,CUST0329,2025-06-14 03:06:33,PLACED,NORTH
ORD00432,CUST0448,17-01-2025 06:06:31,SHIPPED,NORTH
ORD00433,CUST0199,03-12-2025 15:33:39,RETURNED,EAST
ORD00434,CUST0368,2025-02-06 00:59:58,SHIPPED,WEST
ORD00435,CUST0240,2026-02-15 20:03:23,RETURNED,WEST
ORD00436,CUST0030,2026-02-26 19:17:33,PLACED,NORTH
ORD00437,CUST0111,2026-05-07 16:06:06,SHIPPED,WEST
ORD00438,CUST0128,2025-10-19 20:11:35,RETURNED,WEST
ORD00439,CUST0296,2025-07-03 21:29:44,CANCELLED,NORTH
ORD00440,CUST0206,2025-09-16 10:42:10,RETURNED,WEST
ORD00441,CUST0282,2025-06-16 11:26:48,CANCELLED,EAST
ORD00442,CUST0110,2025-07-12 17:59:47,DELIVERED,EAST
ORD00443,CUST0204,2025-01-01 23:02:18,RETURNED,NORTH
ORD00444,CUST0155,2025-01-04 09:14:13,DELIVERED,NORTH
ORD00445,CUST0422,2025-05-22 17:32:35,RETURNED,SOUTH
ORD00446,CUST0080,2025-03-12 08:23:56,RETURNED,SOUTH
ORD00447,CUST0048,2025-10-20 12:36:58,SHIPPED,NORTH
ORD00448,CUST0089,07-09-2025 22:44:36,PLACED,EAST
ORD00449,CUST0196,2025-02-10 01:58:49,DELIVERED,EAST
ORD00450,CUST0477,2026-03-21 03:55:49,SHIPPED,NORTH
ORD00451,CUST0028,2025-06-06 16:02:20,RETURNED,SOUTH
ORD00452,CUST0079,2025-01-26 21:46:25,CANCELLED,NORTH
ORD00453,CUST0202,2025-03-17 04:21:05,CANCELLED,NORTH
ORD00454,CUST0205,2025-09-14 13:49:44,SHIPPED,SOUTH
ORD00455,CUST0203,2025-11-30 18:12:35,RETURNED,SOUTH
ORD00456,CUST0221,2025-06-15 21:59:36,PLACED,NORTH
ORD00457,CUST0179,2025-04-08 10:22:38,PLACED,EAST
ORD00458,CUST0421,2026-02-16 14:39:09,CANCELLED,NORTH
ORD00459,CUST0351,2025-07-11 04:48:46,PLACED,NORTH
ORD00460,CUST0318,2026-04-20 04:55:53,DELIVERED,NORTH
ORD00461,CUST0157,2025-08-19 15:01:21,SHIPPED,SOUTH
ORD00462,CUST0133,2025-10-08 15:39:46,SHIPPED,NORTH
ORD00463,CUST0270,2025-01-23 08:10:03,DELIVERED,SOUTH
ORD00464,CUST0028,2025-08-27 20:00:04,CANCELLED,EAST
ORD00465,CUST0185,2026-03-19 03:01:18,CANCELLED,SOUTH
ORD00466,CUST0364,2025-02-20 10:31:55,RETURNED,NORTH
ORD00467,CUST0235,2025-10-15 22:01:02,SHIPPED,EAST
ORD00468,CUST0081,2025-01-10 11:43:22,DELIVERED,EAST
ORD00469,CUST0257,2025-05-22 01:40:16,CANCELLED,NORTH
ORD00470,CUST0116,2025-03-19 10:57:25,SHIPPED,NORTH
ORD00471,CUST0348,2025-11-10 20:43:14,CANCELLED,SOUTH
ORD00472,CUST0160,2026-04-11 19:21:28,RETURNED,SOUTH
ORD00473,CUST0278,2025-12-17 06:55:08,DELIVERED,SOUTH
ORD00474,CUST0395,2025-03-16 20:59:36,SHIPPED,EAST
ORD00475,CUST0369,2025-03-02 05:20:53,SHIPPED,NORTH
ORD00476,CUST0212,2026-05-08 13:19:28,DELIVERED,SOUTH
ORD00477,CUST0095,2025-01-14 19:39:17,RETURNED,SOUTH
ORD00478,CUST0014,2025-07-03 02:44:49,CANCELLED,SOUTH
ORD00479,CUST0365,2025-11-29 11:11:54,CANCELLED,WEST
ORD00480,CUST0116,2025-01-17 13:48:00,DELIVERED,WEST
ORD00481,CUST0104,2026-01-23 06:04:11,CANCELLED,WEST
ORD00482,CUST0455,2025-05-07 13:25:49,PLACED,WEST
ORD00483,CUST0481,2026-01-16 18:38:34,RETURNED,NORTH
ORD00484,CUST0424,2026-03-26 01:56:15,RETURNED,WEST
ORD00485,,2025-07-18 16:48:40,PLACED,SOUTH
ORD00486,CUST0156,2026-02-01 09:29:10,CANCELLED,EAST
ORD00487,CUST0265,2026-04-08 04:29:53,CANCELLED,NORTH
ORD00488,CUST0399,2025-10-27 22:34:08,CANCELLED,WEST
ORD00489,,2025-08-21 18:57:45,SHIPPED,WEST
ORD00490,CUST0333,2026-04-10 22:50:10,PLACED,NORTH
ORD00491,CUST0186,2025-02-13 16:45:24,RETURNED,SOUTH
ORD00492,CUST0394,2025-03-29 10:36:55,SHIPPED,SOUTH
ORD00493,CUST0365,2025-01-27 13:19:19,CANCELLED,EAST
ORD00494,CUST0068,2026-05-07 06:00:39,DELIVERED,NORTH
ORD00495,CUST0279,2026-02-18 00:38:56,CANCELLED,SOUTH
ORD00496,CUST0233,2025-07-29 14:05:38,RETURNED,NORTH
ORD00497,CUST0318,2025-11-18 17:52:52,SHIPPED,NORTH
ORD00498,CUST0179,2025-01-19 04:54:02,RETURNED,EAST
ORD00499,CUST0056,2025-08-02 05:10:43,DELIVERED,SOUTH
ORD00500,CUST0185,2026-04-22 01:05:49,DELIVERED,EAST
ORD00501,CUST0035,2026-01-24 13:53:35,PLACED,EAST
ORD00502,CUST0441,2025-05-21 10:33:26,RETURNED,SOUTH
ORD00503,CUST0056,2025-10-20 23:40:33,PLACED,WEST
ORD00504,CUST0404,2025-12-28 09:27:38,DELIVERED,EAST
ORD00505,CUST0182,2026-04-20 04:39:36,CANCELLED,WEST
ORD00506,CUST0313,30-04-2025 22:18:12,PLACED,NORTH
ORD00507,CUST0061,13-01-2026 06:51:39,CANCELLED,WEST
ORD00508,CUST0413,2025-11-23 06:00:40,SHIPPED,EAST
ORD00509,CUST0154,2025-09-17 17:20:49,PLACED,NORTH
ORD00510,CUST0371,2025-10-19 19:01:53,SHIPPED,SOUTH
ORD00511,CUST0345,2025-09-03 15:51:02,SHIPPED,WEST
ORD00512,CUST0443,2025-10-02 10:29:50,CANCELLED,NORTH
ORD00513,CUST0372,2025-12-14 10:35:34,PLACED,SOUTH
ORD00514,CUST0470,2026-03-31 11:04:09,DELIVERED,NORTH
ORD00515,CUST0274,2026-03-08 05:36:38,CANCELLED,SOUTH
ORD00516,CUST0385,2025-06-07 22:54:20,PLACED,EAST
ORD00517,CUST0122,2025-07-10 14:53:19,SHIPPED,EAST
ORD00518,CUST0020,2026-02-03 06:58:05,CANCELLED,NORTH
ORD00519,CUST0079,2025-04-08 10:59:30,RETURNED,EAST
ORD00520,CUST0447,2025-02-20 16:43:08,SHIPPED,NORTH
ORD00521,CUST0268,2025-03-01 00:19:59,PLACED,NORTH
ORD00522,CUST0053,2025-09-24 21:47:19,PLACED,EAST
ORD00523,CUST0103,2025-04-09 09:17:34,DELIVERED,WEST
ORD00524,CUST0081,2025-05-21 03:00:39,RETURNED,NORTH
ORD00525,CUST0164,2025-05-19 04:45:51,DELIVERED,SOUTH
ORD00526,CUST0457,2025-06-23 17:28:03,SHIPPED,NORTH
ORD00527,CUST0055,2025-07-16 01:05:27,CANCELLED,SOUTH
ORD00528,CUST0323,2026-03-05 22:44:28,RETURNED,EAST
ORD00529,CUST0366,2026-01-24 21:51:34,PLACED,WEST
ORD00530,CUST0411,2026-04-16 22:29:06,CANCELLED,EAST
ORD00531,CUST0239,2025-08-29 07:14:09,RETURNED,EAST
ORD00532,CUST0359,2026-04-15 21:21:50,DELIVERED,WEST
ORD00533,CUST0058,2025-06-29 15:29:54,SHIPPED,EAST
ORD00534,CUST0066,2025-09-18 03:25:52,PLACED,EAST
ORD00535,CUST0155,2025-09-30 14:25:37,CANCELLED,SOUTH
ORD00536,CUST0499,2025-09-04 12:04:21,SHIPPED,WEST
ORD00537,CUST0404,2025-06-25 17:44:15,SHIPPED,NORTH
ORD00538,CUST0429,2025-09-07 03:37:38,CANCELLED,EAST
ORD00539,CUST0091,2025-06-07 12:04:38,PLACED,WEST
ORD00540,CUST0032,2025-02-16 06:52:08,RETURNED,NORTH
ORD00541,CUST0232,2025-09-30 09:24:39,RETURNED,WEST
ORD00542,CUST0163,2025-06-03 18:50:58,DELIVERED,WEST
ORD00543,CUST0046,2025-10-26 00:39:32,CANCELLED,SOUTH
ORD00544,CUST0462,2025-10-09 01:00:45,RETURNED,EAST
ORD00545,CUST0016,2025-05-01 13:44:37,CANCELLED,EAST
ORD00546,CUST0223,2025-10-07 06:42:11,CANCELLED,SOUTH
ORD00547,CUST0474,04-07-2025 13:09:18,SHIPPED,SOUTH
ORD00548,CUST0074,2026-01-05 15:42:27,SHIPPED,NORTH
ORD00549,CUST0441,2025-08-22 22:38:59,CANCELLED,SOUTH
ORD00550,CUST0420,2025-08-19 12:22:14,SHIPPED,WEST
ORD00551,CUST0434,2026-01-10 07:45:32,DELIVERED,WEST
ORD00552,CUST0018,2026-05-16 01:36:30,DELIVERED,NORTH
ORD00553,CUST0041,2025-03-14 23:46:33,DELIVERED,WEST
ORD00554,CUST0313,2025-02-15 07:30:40,PLACED,EAST
ORD00555,CUST0274,2026-02-03 00:30:29,RETURNED,WEST
ORD00556,CUST0181,2026-05-07 09:18:10,PLACED,EAST
ORD00557,CUST0032,2025-11-19 15:37:10,RETURNED,NORTH
ORD00558,CUST0378,2025-11-16 00:18:31,PLACED,SOUTH
ORD00559,CUST0143,10-05-2025 04:39:17,DELIVERED,EAST
ORD00560,CUST0090,2026-04-11 18:47:09,CANCELLED,EAST
ORD00561,CUST0359,2025-05-01 15:11:51,RETURNED,NORTH
ORD00562,CUST0075,2025-11-01 04:53:31,CANCELLED,WEST
ORD00563,CUST0327,2025-03-27 06:36:46,DELIVERED,NORTH
ORD00564,CUST0060,2025-01-27 05:29:25,CANCELLED,EAST
ORD00565,CUST0473,2025-09-30 07:24:43,CANCELLED,WEST
ORD00566,CUST0223,2025-01-07 09:59:51,CANCELLED,WEST
ORD00567,CUST0350,2026-05-05 01:06:58,RETURNED,EAST
ORD00568,CUST0471,2025-11-30 08:21:17,DELIVERED,NORTH
ORD00569,CUST0237,2026-01-31 21:47:15,RETURNED,SOUTH
ORD00570,CUST0093,10-06-2025 17:00:43,PLACED,NORTH
ORD00571,CUST0054,2025-12-17 14:22:14,DELIVERED,EAST
ORD00572,,2025-02-17 01:38:42,SHIPPED,NORTH
ORD00573,CUST0439,2025-11-06 04:24:42,RETURNED,SOUTH
ORD00574,CUST0130,2025-05-31 14:42:59,PLACED,WEST
ORD00575,CUST0219,2025-12-21 21:49:49,DELIVERED,EAST
ORD00576,CUST0398,2025-02-01 12:24:21,PLACED,EAST
ORD00577,CUST0226,2025-02-05 15:59:12,RETURNED,WEST
ORD00578,CUST0074,2025-10-04 13:13:39,PLACED,WEST
ORD00579,CUST0038,2025-02-06 18:46:16,CANCELLED,NORTH
ORD00580,CUST0328,2025-01-01 01:42:24,DELIVERED,SOUTH
ORD00581,CUST0295,2025-01-02 16:45:49,CANCELLED,WEST
ORD00582,CUST0400,2026-02-20 02:34:14,PLACED,WEST
ORD00583,CUST0247,2025-03-04 18:34:59,DELIVERED,EAST
ORD00584,CUST0324,2026-05-06 20:05:23,RETURNED,EAST
ORD00585,CUST0393,2025-05-29 20:12:11,RETURNED,NORTH
ORD00586,CUST0154,2025-12-23 12:57:06,DELIVERED,WEST
ORD00587,CUST0377,2025-04-08 04:02:12,PLACED,SOUTH
ORD00588,CUST0277,26-11-2025 09:31:34,CANCELLED,NORTH
ORD00589,CUST0404,2026-01-05 01:25:07,SHIPPED,WEST
ORD00590,CUST0275,2025-03-18 23:37:14,PLACED,NORTH
ORD00591,CUST0010,2025-08-30 19:02:15,SHIPPED,NORTH
ORD00592,,2025-06-07 03:29:39,SHIPPED,NORTH
ORD00593,CUST0255,2025-11-01 19:14:04,SHIPPED,WEST
ORD00594,CUST0378,2025-12-14 12:20:07,RETURNED,SOUTH
ORD00595,CUST0110,2026-01-27 01:37:11,DELIVERED,NORTH
ORD00596,CUST0213,2025-03-28 22:23:35,SHIPPED,WEST
ORD00597,CUST0069,2025-02-21 20:39:24,SHIPPED,NORTH
ORD00598,CUST0004,2025-04-02 02:45:41,RETURNED,EAST
ORD00599,CUST0396,2025-09-01 22:08:13,SHIPPED,EAST
ORD00600,CUST0481,2025-03-31 19:44:02,RETURNED,SOUTH
ORD00601,CUST0046,2025-11-18 09:22:26,PLACED,SOUTH
ORD00602,CUST0049,2025-11-13 11:55:48,RETURNED,SOUTH
ORD00603,CUST0107,2025-05-22 01:12:07,SHIPPED,WEST
ORD00604,CUST0473,2025-01-23 01:41:23,DELIVERED,SOUTH
ORD00605,CUST0413,2026-04-01 14:02:06,PLACED,SOUTH
ORD00606,,2025-09-21 03:04:57,SHIPPED,WEST
ORD00607,CUST0102,2026-01-18 21:57:20,SHIPPED,NORTH
ORD00608,CUST0378,2025-07-31 06:24:57,SHIPPED,NORTH
ORD00609,CUST0456,2025-08-12 04:13:59,RETURNED,WEST
ORD00610,CUST0235,2026-01-04 06:40:22,DELIVERED,SOUTH
ORD00611,,2025-10-19 01:17:08,PLACED,WEST
ORD00612,CUST0176,2025-04-23 09:38:10,RETURNED,SOUTH
ORD00613,CUST0118,2025-02-14 13:54:33,CANCELLED,SOUTH
ORD00614,CUST0143,2025-01-08 23:27:47,SHIPPED,SOUTH
ORD00615,CUST0457,2026-04-20 18:09:58,RETURNED,NORTH
ORD00616,,2025-08-29 23:49:32,PLACED,WEST
ORD00617,CUST0409,2025-12-23 03:28:31,SHIPPED,NORTH
ORD00618,,2026-01-10 13:13:08,DELIVERED,EAST
ORD00619,CUST0009,2025-09-03 21:19:10,CANCELLED,NORTH
ORD00620,CUST0071,2026-03-24 22:25:11,DELIVERED,WEST
ORD00621,,2025-11-18 02:24:57,DELIVERED,NORTH
ORD00622,CUST0358,2026-04-30 19:34:36,SHIPPED,NORTH
ORD00623,CUST0478,2025-01-29 16:58:43,DELIVERED,NORTH
ORD00624,CUST0317,2025-01-21 11:23:11,RETURNED,NORTH
ORD00625,CUST0071,2025-06-21 07:34:07,CANCELLED,SOUTH
ORD00626,CUST0165,2025-06-30 08:32:43,CANCELLED,EAST
ORD00627,CUST0232,2025-09-06 16:33:53,PLACED,WEST
ORD00628,CUST0273,2026-04-06 09:28:39,DELIVERED,NORTH
ORD00629,CUST0045,2025-02-11 12:57:11,DELIVERED,NORTH
ORD00630,CUST0357,2025-03-17 15:09:55,SHIPPED,NORTH
ORD00631,CUST0278,2026-04-23 04:30:22,CANCELLED,WEST
ORD00632,,2025-04-07 02:01:55,SHIPPED,EAST
ORD00633,CUST0331,2026-02-07 10:31:37,RETURNED,WEST
ORD00634,CUST0460,2026-02-09 09:10:50,DELIVERED,SOUTH
ORD00635,CUST0395,2026-03-09 01:09:22,DELIVERED,WEST
ORD00636,CUST0083,2025-12-31 17:18:11,SHIPPED,SOUTH
ORD00637,CUST0163,2025-10-22 04:28:16,DELIVERED,SOUTH
ORD00638,CUST0341,2025-06-12 11:09:23,CANCELLED,SOUTH
ORD00639,CUST0013,2025-07-27 15:49:09,CANCELLED,EAST
ORD00640,CUST0280,2026-05-15 16:21:41,DELIVERED,WEST
ORD00641,CUST0387,2025-10-21 21:09:51,RETURNED,WEST
ORD00642,CUST0246,2026-04-06 01:08:43,RETURNED,NORTH
ORD00643,CUST0431,2025-04-23 14:22:05,DELIVERED,NORTH
ORD00644,CUST0270,2025-04-24 08:12:01,PLACED,WEST
ORD00645,CUST0500,2025-09-20 12:12:31,DELIVERED,NORTH
ORD00646,CUST0076,2026-01-02 13:23:24,DELIVERED,NORTH
ORD00647,CUST0229,2026-03-24 17:05:13,CANCELLED,WEST
ORD00648,CUST0413,2026-01-08 13:46:57,CANCELLED,SOUTH
ORD00649,CUST0074,2025-04-17 09:30:55,RETURNED,EAST
ORD00650,CUST0388,2025-07-12 02:00:26,DELIVERED,WEST
ORD00651,CUST0291,2026-01-22 04:12:11,CANCELLED,EAST
ORD00652,,2026-02-28 09:53:37,DELIVERED,WEST
ORD00653,CUST0014,2026-02-10 00:09:16,DELIVERED,WEST
ORD00654,CUST0148,2025-08-02 05:31:58,SHIPPED,NORTH
ORD00655,CUST0497,2025-02-04 19:47:23,RETURNED,WEST
ORD00656,CUST0322,2025-12-18 15:44:52,PLACED,EAST
ORD00657,CUST0433,2025-05-13 05:37:03,SHIPPED,EAST
ORD00658,CUST0183,25-03-2025 01:17:23,CANCELLED,EAST
ORD00659,CUST0328,2026-04-25 02:32:12,SHIPPED,NORTH
ORD00660,CUST0166,2026-03-23 10:52:54,DELIVERED,EAST
ORD00661,CUST0050,2025-10-01 18:22:52,SHIPPED,NORTH
ORD00662,CUST0399,2025-09-06 13:21:58,SHIPPED,NORTH
ORD00663,CUST0426,2025-04-07 17:39:44,RETURNED,NORTH
ORD00664,CUST0060,2026-02-24 04:59:01,CANCELLED,EAST
ORD00665,CUST0419,2025-08-15 19:33:48,DELIVERED,SOUTH
ORD00666,,2026-02-22 03:14:08,SHIPPED,SOUTH
ORD00667,CUST0041,06-08-2025 22:48:50,PLACED,NORTH
ORD00668,CUST0221,2025-01-22 06:06:02,RETURNED,NORTH
ORD00669,CUST0023,2025-02-03 09:42:00,PLACED,NORTH
ORD00670,CUST0462,2025-04-13 05:42:22,PLACED,NORTH
ORD00671,CUST0143,2026-05-01 18:22:22,SHIPPED,SOUTH
ORD00672,CUST0420,2025-10-24 00:33:13,SHIPPED,EAST
ORD00673,CUST0003,2026-05-14 23:06:59,SHIPPED,WEST
ORD00674,CUST0226,2025-12-11 03:11:53,DELIVERED,WEST
ORD00675,CUST0209,2025-02-27 10:07:29,PLACED,SOUTH
ORD00676,CUST0148,2025-10-13 23:02:05,DELIVERED,WEST
ORD00677,CUST0308,2026-01-12 09:43:53,CANCELLED,SOUTH
ORD00678,CUST0438,2025-08-08 06:54:04,CANCELLED,EAST
ORD00679,CUST0252,2025-12-11 03:25:28,RETURNED,NORTH
ORD00680,CUST0356,2025-10-30 03:47:59,SHIPPED,NORTH
ORD00681,CUST0103,2025-11-01 12:07:14,CANCELLED,WEST
ORD00682,CUST0298,2025-10-31 08:48:50,CANCELLED,EAST
ORD00683,CUST0208,2025-09-06 16:17:09,CANCELLED,NORTH
ORD00684,CUST0119,2025-11-18 04:01:06,PLACED,NORTH
ORD00685,,2025-04-02 12:38:43,DELIVERED,SOUTH
ORD00686,CUST0390,2025-02-09 21:48:33,CANCELLED,WEST
ORD00687,CUST0252,2025-09-16 08:34:21,RETURNED,NORTH
ORD00688,,2025-08-09 03:24:28,DELIVERED,WEST
ORD00689,,2025-04-01 17:42:55,DELIVERED,SOUTH
ORD00690,CUST0367,2025-07-19 15:48:07,RETURNED,WEST
ORD00691,CUST0293,2025-08-29 15:35:54,SHIPPED,NORTH
ORD00692,CUST0498,2025-07-13 19:43:22,DELIVERED,EAST
ORD00693,CUST0066,2026-03-05 11:22:51,RETURNED,NORTH
ORD00694,CUST0195,2025-02-19 13:22:22,CANCELLED,EAST
ORD00695,CUST0121,2025-11-28 09:37:05,PLACED,EAST
ORD00696,CUST0276,2025-06-16 01:29:42,CANCELLED,WEST
ORD00697,CUST0302,2025-01-12 10:24:36,CANCELLED,EAST
ORD00698,CUST0052,2025-12-20 21:13:21,CANCELLED,EAST
ORD00699,CUST0497,2025-08-12 06:31:40,PLACED,SOUTH
ORD00700,,2025-10-21 12:51:14,RETURNED,NORTH
ORD00701,CUST0304,2025-06-22 08:04:36,RETURNED,WEST
ORD00702,CUST0040,2025-11-30 09:32:51,DELIVERED,WEST
ORD00703,CUST0213,2025-07-25 08:39:32,CANCELLED,SOUTH
ORD00704,CUST0265,2026-03-18 05:36:31,SHIPPED,WEST
ORD00705,CUST0415,2025-11-11 13:59:36,PLACED,SOUTH
ORD00706,CUST0078,2026-01-18 21:48:19,CANCELLED,WEST
ORD00707,CUST0033,2025-11-21 06:54:26,DELIVERED,EAST
ORD00708,CUST0308,01-05-2025 12:15:07,SHIPPED,SOUTH
ORD00709,CUST0159,2025-08-26 15:35:27,CANCELLED,NORTH
ORD00710,CUST0015,2025-05-13 08:42:35,SHIPPED,NORTH
ORD00711,CUST0011,2025-01-29 02:20:38,DELIVERED,NORTH
ORD00712,CUST0187,2025-12-10 21:56:05,CANCELLED,SOUTH
ORD00713,CUST0257,2026-04-23 03:33:42,RETURNED,EAST
ORD00714,CUST0308,2025-03-04 10:21:53,RETURNED,WEST
ORD00715,CUST0479,2025-08-05 06:09:06,SHIPPED,SOUTH
ORD00716,CUST0131,2026-03-18 18:03:31,RETURNED,EAST
ORD00717,CUST0280,2025-08-05 15:43:15,DELIVERED,SOUTH
ORD00718,CUST0421,2025-06-07 00:41:57,RETURNED,NORTH
ORD00719,CUST0482,2025-01-28 22:58:50,SHIPPED,EAST
ORD00720,CUST0491,2025-12-25 11:57:51,PLACED,SOUTH
ORD00721,CUST0466,2026-05-07 12:59:58,DELIVERED,EAST
ORD00722,CUST0121,2025-06-02 06:55:56,SHIPPED,WEST
ORD00723,CUST0393,2025-11-26 13:50:02,DELIVERED,NORTH
ORD00724,CUST0242,2026-01-13 13:59:53,DELIVERED,WEST
ORD00725,CUST0423,2025-03-24 22:16:32,PLACED,EAST
ORD00726,CUST0281,2026-01-13 10:29:44,PLACED,NORTH
ORD00727,CUST0228,2026-02-10 20:08:00,CANCELLED,SOUTH
ORD00728,CUST0043,2025-02-26 05:15:33,SHIPPED,WEST
ORD00729,CUST0245,2026-03-24 23:08:16,SHIPPED,EAST
ORD00730,CUST0213,08-07-2025 05:25:56,CANCELLED,SOUTH
ORD00731,,2025-10-13 20:39:40,SHIPPED,NORTH
ORD00732,CUST0360,2026-03-13 05:03:25,RETURNED,WEST
ORD00733,CUST0491,2025-07-08 05:36:07,PLACED,WEST
ORD00734,CUST0424,2025-12-11 15:07:14,SHIPPED,SOUTH
ORD00735,CUST0137,2025-05-28 23:31:24,SHIPPED,WEST
ORD00736,CUST0422,2025-05-25 23:43:12,CANCELLED,SOUTH
ORD00737,CUST0149,2026-05-15 08:15:39,CANCELLED,SOUTH
ORD00738,CUST0235,2025-02-13 00:30:08,DELIVERED,WEST
ORD00739,CUST0363,2025-08-05 23:38:16,PLACED,NORTH
ORD00740,CUST0477,01-05-2025 15:58:22,RETURNED,NORTH
ORD00741,CUST0196,2025-06-04 12:42:23,SHIPPED,NORTH
ORD00742,CUST0258,2025-09-10 10:56:29,SHIPPED,NORTH
ORD00743,CUST0073,2025-05-14 03:20:02,SHIPPED,WEST
ORD00744,CUST0383,2025-07-04 13:18:57,DELIVERED,EAST
ORD00745,CUST0085,2025-06-11 23:31:48,SHIPPED,WEST
ORD00746,CUST0118,2025-04-04 01:30:16,SHIPPED,WEST
ORD00747,CUST0475,2025-09-11 01:28:22,RETURNED,WEST
ORD00748,CUST0369,2026-03-20 04:07:22,PLACED,SOUTH
ORD00749,CUST0087,2026-01-19 16:52:17,RETURNED,SOUTH
ORD00750,CUST0270,2026-01-28 18:11:26,PLACED,SOUTH
ORD00751,CUST0455,2025-06-18 00:18:43,PLACED,WEST
ORD00752,CUST0055,2026-03-05 10:09:01,PLACED,WEST
ORD00753,CUST0233,2025-11-18 08:38:42,PLACED,EAST
ORD00754,CUST0487,2025-08-20 10:46:46,RETURNED,SOUTH
ORD00755,,2025-11-26 09:20:51,PLACED,NORTH
ORD00756,CUST0048,24-07-2025 08:11:15,CANCELLED,NORTH
ORD00757,CUST0199,2026-02-04 12:18:41,SHIPPED,NORTH
ORD00758,CUST0377,2026-02-17 09:57:43,RETURNED,SOUTH
ORD00759,CUST0189,2025-09-20 06:31:28,CANCELLED,WEST
ORD00760,CUST0047,2026-01-23 13:51:23,RETURNED,SOUTH
ORD00761,CUST0021,2025-09-20 10:29:43,SHIPPED,SOUTH
ORD00762,CUST0332,2025-09-26 02:18:29,CANCELLED,NORTH
ORD00763,CUST0077,2025-03-07 21:57:19,SHIPPED,WEST
ORD00764,,2025-02-09 01:32:06,RETURNED,WEST
ORD00765,CUST0369,2025-10-19 08:22:16,RETURNED,NORTH
ORD00766,,15-01-2026 21:29:11,SHIPPED,WEST
ORD00767,CUST0361,2025-06-02 10:37:46,CANCELLED,WEST
ORD00768,CUST0495,2026-04-16 05:13:11,PLACED,EAST
ORD00769,CUST0274,2025-01-10 00:25:07,PLACED,SOUTH
ORD00770,CUST0208,2026-03-21 21:47:38,CANCELLED,EAST
ORD00771,CUST0185,2025-12-20 21:44:43,CANCELLED,EAST
ORD00772,CUST0098,2025-02-27 00:44:12,PLACED,SOUTH
ORD00773,CUST0124,2025-08-12 20:54:50,RETURNED,SOUTH
ORD00774,CUST0076,2025-08-31 13:01:07,SHIPPED,SOUTH
ORD00775,CUST0249,2025-08-30 00:55:28,RETURNED,SOUTH
